op_id,airport_code,date,total_departures,total_arrivals,cancelled_flights,diverted_flights,avg_dep_delay_min,avg_arr_delay_min,on_time_pct,capacity_utilization_pct,ground_stops,gate_holds,runway_closures
OP0006420,PHL,2023-08-03,679,676,18,2,7.5,9.8,93.0,79.2,0,2,0
OP0006421,PHL,2023-08-04,587,585,8,1,9.2,11.4,80.9,76.1,0,1,0
OP0006422,PHL,2023-08-05,664,665,15,2,13.2,15.1,78.9,84.1,0,0,0
OP0006423,PHL,2023-08-06,701,709,10,1,12.7,14.7,78.6,77.3,0,2,1
OP0006424,PHL,2023-08-07,687,683,12,2,10.8,11.6,86.8,71.6,0,2,0
OP0006425,PHL,2023-08-08,602,605,15,2,1.3,6.8,97.0,74.4,0,2,1
OP0006426,PHL,2023-08-09,637,643,12,1,11.6,13.7,81.8,77.3,0,0,0
OP0006427,PHL,2023-08-10,657,667,12,0,15.4,19.5,74.6,82.6,0,1,0
OP0006428,PHL,2023-08-11,693,696,13,1,11.8,17.5,86.3,79.4,0,2,0
OP0006429,PHL,2023-08-12,704,698,13,2,14.6,17.1,71.2,82.8,0,0,0
OP0006430,PHL,2023-08-13,698,690,13,1,4.6,10.2,93.1,81.8,0,1,0
OP0006431,PHL,2023-08-14,625,626,7,2,9.8,14.8,77.3,81.5,0,2,0
OP0006432,PHL,2023-08-15,638,639,14,2,13.6,17.3,76.1,77.5,0,2,0
OP0006433,PHL,2023-08-16,646,653,6,1,5.6,8.7,84.0,76.5,0,0,0
OP0006434,PHL,2023-08-17,667,661,5,1,14.2,17.3,72.0,75.3,0,0,0
OP0006435,PHL,2023-08-18,680,681,9,2,16.4,19.1,70.0,75.3,0,1,0
OP0006436,PHL,2023-08-19,685,676,10,2,13.1,14.8,72.0,75.9,0,1,0
OP0006437,PHL,2023-08-20,733,726,14,2,16.2,17.4,67.1,79.2,0,2,0
OP0006438,PHL,2023-08-21,612,621,8,0,11.4,14.1,79.8,72.4,0,2,0
OP0006439,PHL,2023-08-22,604,612,11,3,16.0,21.2,74.7,81.0,0,1,0
OP0006440,PHL,2023-08-23,661,666,6,1,8.7,10.1,88.6,74.7,0,2,0
OP0006441,PHL,2023-08-24,640,642,13,0,23.0,25.6,60.4,81.2,0,2,0
OP0006442,PHL,2023-08-25,708,709,17,2,12.6,13.3,75.4,83.4,0,0,0
OP0006443,PHL,2023-08-26,702,697,11,2,8.8,11.5,81.8,80.1,0,2,0
OP0006444,PHL,2023-08-27,764,771,15,1,9.1,10.3,80.5,80.0,0,2,0
OP0006445,PHL,2023-08-28,601,595,11,1,16.6,22.3,71.3,79.2,0,1,0
OP0006446,PHL,2023-08-29,637,638,10,2,8.4,11.3,78.8,78.9,0,2,0
OP0006447,PHL,2023-08-30,620,610,12,1,20.1,23.5,64.6,78.9,0,1,0
OP0006448,PHL,2023-08-31,645,642,3,1,15.5,19.4,72.3,82.0,0,1,0
OP0006449,PHL,2023-09-01,707,705,8,2,8.4,14.2,85.0,77.1,0,1,0
OP0006450,PHL,2023-09-02,713,721,8,3,3.8,8.6,93.9,76.6,0,2,0
OP0006451,PHL,2023-09-03,702,701,6,1,0,0,99,82.0,0,1,0
OP0006452,PHL,2023-09-04,654,654,8,1,13.3,18.0,76.0,82.6,0,0,0
OP0006453,PHL,2023-09-05,613,606,5,1,16.4,16.6,71.5,82.6,0,2,0
OP0006454,PHL,2023-09-06,659,658,14,2,13.3,15.0,74.9,84.1,0,1,1
OP0006455,PHL,2023-09-07,621,628,1,1,8.7,9.9,83.4,87.0,0,1,0
OP0006456,PHL,2023-09-08,716,720,8,2,16.2,18.9,76.2,76.6,0,1,0
OP0006457,PHL,2023-09-09,636,627,8,1,17.5,20.0,67.9,83.2,0,2,0
OP0006458,PHL,2023-09-10,693,702,9,2,1.8,0.6,99.0,82.9,0,1,0
OP0006459,PHL,2023-09-11,591,600,7,1,3.5,5.3,95.4,81.4,0,0,1
OP0006460,PHL,2023-09-12,654,664,6,1,15.0,21.3,73.6,83.9,0,2,1
OP0006461,PHL,2023-09-13,650,659,6,1,3.2,10.1,96.9,79.5,0,2,0
OP0006462,PHL,2023-09-14,633,627,9,1,12.4,15.1,78.5,76.5,0,2,0
OP0006463,PHL,2023-09-15,680,681,8,2,9.4,11.0,79.7,80.8,0,0,0
OP0006464,PHL,2023-09-16,725,726,9,2,13.8,18.8,77.0,80.2,0,2,0
OP0006465,PHL,2023-09-17,712,717,15,2,10.6,13.1,84.6,77.0,0,1,0
OP0006466,PHL,2023-09-18,606,599,7,2,9.2,11.2,85.1,80.0,0,1,0
OP0006467,PHL,2023-09-19,654,646,12,2,12.2,18.6,79.6,78.1,0,0,0
OP0006468,PHL,2023-09-20,725,723,10,2,7.9,10.5,79.0,77.1,0,2,0
OP0006469,PHL,2023-09-21,585,593,4,0,2.5,1.3,95.2,80.0,0,2,0
OP0006470,PHL,2023-09-22,722,714,11,1,11.0,18.7,84.2,84.2,0,2,0
OP0006471,PHL,2023-09-23,697,689,14,1,9.6,13.8,86.2,82.9,0,2,0
OP0006472,PHL,2023-09-24,704,698,6,2,12.6,17.1,76.9,77.8,0,0,0
OP0006473,PHL,2023-09-25,679,674,11,2,9.0,12.4,85.5,79.6,0,1,0
OP0006474,PHL,2023-09-26,669,670,4,3,6.6,11.1,86.3,83.7,0,2,1
OP0006475,PHL,2023-09-27,638,630,12,1,5.8,7.3,87.0,79.5,0,2,0
OP0006476,PHL,2023-09-28,671,667,4,3,11.7,12.8,82.3,82.4,0,1,0
OP0006477,PHL,2023-09-29,691,698,7,1,6.8,10.0,85.2,79.4,0,1,0
OP0006478,PHL,2023-09-30,728,732,1,0,6.0,7.3,90.4,79.3,0,2,0
OP0006479,PHL,2023-10-01,694,698,10,1,13.1,16.1,71.7,77.7,0,1,0
OP0006480,PHL,2023-10-02,633,633,12,1,18.0,19.7,64.6,80.2,0,0,0
OP0006481,PHL,2023-10-03,578,586,10,1,17.4,21.2,71.0,75.0,0,0,0
OP0006482,PHL,2023-10-04,647,655,11,2,10.3,15.2,82.5,78.4,0,0,0
OP0006483,PHL,2023-10-05,618,626,11,0,12.4,16.5,82.5,82.8,0,1,0
OP0006484,PHL,2023-10-06,687,693,11,2,19.1,22.3,67.4,77.7,0,0,1
OP0006485,PHL,2023-10-07,689,688,4,1,16.0,18.6,69.0,78.4,0,2,0
OP0006486,PHL,2023-10-08,673,664,12,2,8.4,15.1,91.7,77.1,0,0,0
OP0006487,PHL,2023-10-09,630,640,3,2,6.6,7.8,88.3,82.0,0,2,0
OP0006488,PHL,2023-10-10,587,588,1,1,15.3,21.0,75.9,82.0,0,2,0
OP0006489,PHL,2023-10-11,617,620,5,2,13.3,14.2,77.8,76.9,0,2,0
OP0006490,PHL,2023-10-12,703,693,7,2,9.7,14.2,85.7,83.7,0,1,0
OP0006491,PHL,2023-10-13,709,714,10,2,11.4,15.7,78.6,79.1,0,1,0
OP0006492,PHL,2023-10-14,664,664,0,1,7.7,10.4,85.1,81.0,0,1,0
OP0006493,PHL,2023-10-15,716,709,12,1,6.7,15.3,91.1,77.6,0,1,0
OP0006494,PHL,2023-10-16,575,580,4,0,15.4,18.4,71.7,80.1,0,0,0
OP0006495,PHL,2023-10-17,594,596,9,1,13.2,17.6,72.3,79.6,0,0,0
OP0006496,PHL,2023-10-18,632,642,11,3,7.4,8.1,87.0,79.7,0,2,0
OP0006497,PHL,2023-10-19,629,627,6,2,11.0,11.9,80.3,78.5,0,1,1
OP0006498,PHL,2023-10-20,681,671,6,2,12.9,14.6,79.3,85.2,0,1,0
OP0006499,PHL,2023-10-21,627,635,11,1,7.5,11.5,86.4,78.3,0,0,0
OP0006500,PHL,2023-10-22,745,744,8,2,17.4,20.5,66.1,82.4,0,1,0
OP0006501,PHL,2023-10-23,625,627,8,2,11.6,14.8,81.3,79.4,0,2,0
OP0006502,PHL,2023-10-24,667,661,8,1,11.4,12.3,82.2,78.5,0,0,0
OP0006503,PHL,2023-10-25,675,683,10,1,9.8,13.1,87.9,75.8,0,0,0
OP0006504,PHL,2023-10-26,603,600,5,1,18.1,20.4,70.1,81.9,0,1,0
OP0006505,PHL,2023-10-27,718,720,13,2,12.0,16.4,80.0,81.1,0,2,0
OP0006506,PHL,2023-10-28,699,699,3,1,2.1,4.2,96.4,82.4,0,1,0
OP0006507,PHL,2023-10-29,674,675,7,1,5.3,12.2,91.0,81.6,0,2,0
OP0006508,PHL,2023-10-30,723,717,9,3,3.5,6.1,92.8,86.3,0,0,0
OP0006509,PHL,2023-10-31,664,661,6,2,3.8,9.3,94.4,74.0,0,1,0
OP0006510,PHL,2023-11-01,604,607,8,1,8.7,11.9,81.1,77.2,0,1,0
OP0006511,PHL,2023-11-02,653,663,11,1,19.1,19.2,64.9,78.2,0,2,0
OP0006512,PHL,2023-11-03,672,678,11,2,11.4,15.9,81.7,79.7,0,0,0
OP0006513,PHL,2023-11-04,783,786,9,2,16.8,18.4,72.2,74.4,0,0,0
OP0006514,PHL,2023-11-05,716,708,15,2,16.2,20.5,65.3,75.4,0,2,0
OP0006515,PHL,2023-11-06,571,566,9,2,9.2,10.5,84.9,78.8,0,1,0
OP0006516,PHL,2023-11-07,624,616,11,2,18.3,22.9,61.6,79.1,0,0,0
OP0006517,PHL,2023-11-08,622,612,14,2,16.8,20.3,69.8,82.6,0,2,0
OP0006518,PHL,2023-11-09,675,671,8,1,5.7,13.7,91.9,75.9,0,0,0
OP0006519,PHL,2023-11-10,686,690,11,2,14.3,15.4,71.8,83.0,0,0,0
OP0006520,PHL,2023-11-11,744,735,12,1,13.8,17.4,79.9,76.7,0,2,0
OP0006521,PHL,2023-11-12,700,700,12,1,16.9,19.3,66.7,71.2,0,0,0
OP0006522,PHL,2023-11-13,657,657,5,1,11.3,13.7,74.1,80.2,0,1,0
OP0006523,PHL,2023-11-14,663,667,12,2,8.2,9.9,88.2,78.7,0,0,0
OP0006524,PHL,2023-11-15,614,605,6,2,17.4,20.4,69.2,70.4,0,1,0
OP0006525,PHL,2023-11-16,718,714,11,2,15.2,19.2,73.0,79.2,0,2,0
OP0006526,PHL,2023-11-17,714,711,12,1,13.1,15.3,81.1,78.8,0,2,0
OP0006527,PHL,2023-11-18,723,718,7,2,7.5,10.3,86.1,80.2,0,2,0
OP0006528,PHL,2023-11-19,702,694,13,1,4.6,5.5,95.0,75.6,0,0,0
OP0006529,PHL,2023-11-20,618,609,11,1,16.0,20.0,72.3,80.8,0,2,0
OP0006530,PHL,2023-11-21,650,640,10,2,12.3,18.4,81.0,79.7,0,2,0
OP0006531,PHL,2023-11-22,619,620,10,2,12.8,15.3,81.6,79.3,0,0,0
OP0006532,PHL,2023-11-23,607,601,9,1,23.6,25.7,53.6,79.9,0,2,0
OP0006533,PHL,2023-11-24,638,633,13,1,12.7,17.8,72.8,77.3,0,0,0
OP0006534,PHL,2023-11-25,698,691,13,2,9.4,12.3,86.1,75.6,0,2,0
OP0006535,PHL,2023-11-26,716,719,10,1,17.3,18.6,64.7,80.4,0,1,0
OP0006536,PHL,2023-11-27,638,646,11,0,0,0,99,79.1,0,1,0
OP0006537,PHL,2023-11-28,645,645,5,1,9.0,11.9,83.8,78.3,0,0,0
OP0006538,PHL,2023-11-29,648,640,12,1,9.9,13.4,85.6,77.5,0,0,0
OP0006539,PHL,2023-11-30,701,702,13,1,8.8,11.0,84.3,74.2,0,1,0
OP0006540,PHL,2023-12-01,668,666,12,2,13.4,14.0,80.3,82.2,0,3,0
OP0006541,PHL,2023-12-02,699,704,12,3,10.8,11.6,84.0,81.7,0,3,0
OP0006542,PHL,2023-12-03,686,682,3,1,16.7,20.0,72.8,72.4,0,0,0
OP0006543,PHL,2023-12-04,708,716,11,1,6.5,10.2,93.2,78.9,0,2,0
OP0006544,PHL,2023-12-05,726,717,19,1,10.2,11.5,79.9,77.4,0,1,0
OP0006545,PHL,2023-12-06,724,730,14,2,26.8,29.6,56.9,78.1,1,3,0
OP0006546,PHL,2023-12-07,675,669,15,1,22.6,27.8,55.4,78.1,0,3,0
OP0006547,PHL,2023-12-08,708,710,19,2,13.3,14.1,74.5,81.0,0,5,0
OP0006548,PHL,2023-12-09,641,637,17,1,21.3,22.3,64.7,79.4,0,4,0
OP0006549,PHL,2023-12-10,688,688,11,2,17.1,22.4,69.8,78.4,0,1,0
OP0006550,PHL,2023-12-11,700,704,11,1,12.3,16.4,78.2,77.9,0,1,0
OP0006551,PHL,2023-12-12,682,685,13,1,23.7,24.8,58.3,79.3,0,0,0
OP0006552,PHL,2023-12-13,691,691,18,1,27.7,25.7,50,75.7,1,1,0
OP0006553,PHL,2023-12-14,694,690,13,2,18.6,21.0,65.8,81.1,1,1,0
OP0006554,PHL,2023-12-15,684,676,14,1,8.8,10.1,82.5,75.1,0,0,0
OP0006555,PHL,2023-12-16,698,707,17,1,13.9,16.6,74.9,78.4,1,2,0
OP0006556,PHL,2023-12-17,642,636,10,1,17.2,20.6,76.2,78.8,0,4,0
OP0006557,PHL,2023-12-18,682,682,12,1,16.5,21.9,69.1,78.3,0,3,0
OP0006558,PHL,2023-12-19,698,693,10,1,22.0,27.4,62.5,76.1,0,3,0
OP0006559,PHL,2023-12-20,689,694,16,1,24.9,29.6,53.5,80.6,1,1,0
OP0006560,PHL,2023-12-21,704,702,13,2,26.9,29.3,50,71.7,1,1,0
OP0006561,PHL,2023-12-22,728,721,16,1,17.6,21.8,63.7,84.8,0,3,0
OP0006562,PHL,2023-12-23,688,688,15,3,6.8,7.0,83.0,84.4,0,3,0
OP0006563,PHL,2023-12-24,652,662,8,1,12.9,20.5,79.7,77.6,1,1,0
OP0006564,PHL,2023-12-25,686,691,18,1,18.4,21.0,69.3,77.1,0,4,0
OP0006565,PHL,2023-12-26,633,632,12,1,19.7,20.0,60.4,83.0,1,1,0
OP0006566,PHL,2023-12-27,721,727,16,3,13.8,17.3,76.0,75.6,0,2,0
OP0006567,PHL,2023-12-28,704,701,16,1,7.0,7.1,90.3,74.4,1,5,0
OP0006568,PHL,2023-12-29,719,715,14,1,18.1,23.0,66.6,79.3,1,0,0
OP0006569,PHL,2023-12-30,679,670,12,1,18.0,23.8,71.0,85.9,1,0,0
OP0006570,PHL,2023-12-31,683,691,10,2,17.1,18.5,71.2,77.8,0,5,0
OP0006571,LGA,2023-01-01,632,623,16,1,9.7,12.3,86.5,69.8,1,4,0
OP0006572,LGA,2023-01-02,578,584,8,1,24.9,29.0,51.0,69.8,1,5,0
OP0006573,LGA,2023-01-03,619,610,11,2,15.0,18.6,75.2,73.5,0,4,0
OP0006574,LGA,2023-01-04,551,541,11,1,14.1,17.2,70.4,72.3,1,0,0
OP0006575,LGA,2023-01-05,531,529,11,0,24.3,27.1,53.6,68.1,1,3,0
OP0006576,LGA,2023-01-06,664,656,12,2,14.5,20.9,70.4,68.0,1,0,0
OP0006577,LGA,2023-01-07,617,608,12,1,16.9,20.5,71.5,76.2,1,1,0
OP0006578,LGA,2023-01-08,630,632,19,0,22.8,26.9,58.8,70.5,0,1,0
OP0006579,LGA,2023-01-09,554,557,10,2,20.6,22.8,66.3,72.9,0,3,0
OP0006580,LGA,2023-01-10,493,492,9,1,12.8,18.1,75.9,68.1,1,0,0
OP0006581,LGA,2023-01-11,564,574,9,1,21.3,23.2,67.2,75.5,1,2,0
OP0006582,LGA,2023-01-12,548,550,10,2,18.5,19.7,64.8,72.7,1,4,0
OP0006583,LGA,2023-01-13,651,653,16,0,13.5,16.0,72.9,70.2,1,2,0
OP0006584,LGA,2023-01-14,609,606,14,2,16.9,16.7,62.9,66.7,0,2,0
OP0006585,LGA,2023-01-15,668,673,19,2,17.6,22.9,67.3,80.3,0,0,0
OP0006586,LGA,2023-01-16,530,532,6,1,6.9,12.7,88.8,71.5,0,2,0
OP0006587,LGA,2023-01-17,495,493,4,1,20.5,21.5,62.2,70.1,1,2,0
OP0006588,LGA,2023-01-18,496,496,12,2,13.5,19.3,77.4,72.5,0,1,0
OP0006589,LGA,2023-01-19,576,583,3,2,14.8,14.9,70.2,74.9,0,1,0
OP0006590,LGA,2023-01-20,583,574,10,2,19.4,20.5,64.0,70.4,1,1,0
OP0006591,LGA,2023-01-21,561,564,15,1,6.8,8.3,93.7,67.9,1,4,0
OP0006592,LGA,2023-01-22,594,598,11,1,19.6,21.2,65.1,68.5,1,5,1
OP0006593,LGA,2023-01-23,605,604,10,3,15.1,18.4,73.8,62.5,0,3,1
OP0006594,LGA,2023-01-24,561,570,13,1,10.0,17.7,78.6,67.9,0,2,0
OP0006595,LGA,2023-01-25,553,549,10,1,22.6,28.1,58.5,70.6,0,5,0
OP0006596,LGA,2023-01-26,547,543,15,2,17.4,21.0,69.4,72.6,0,0,0
OP0006597,LGA,2023-01-27,604,605,7,1,17.9,21.0,64.3,68.9,0,4,0
OP0006598,LGA,2023-01-28,609,611,13,1,22.1,26.6,63.5,70.2,1,5,0
OP0006599,LGA,2023-01-29,605,607,14,2,19.2,19.4,62.6,66.4,1,5,0
OP0006600,LGA,2023-01-30,567,576,14,1,6.5,12.3,91.1,71.2,0,1,0
OP0006601,LGA,2023-01-31,534,528,13,1,18.1,20.2,69.5,71.9,0,3,0
OP0006602,LGA,2023-02-01,569,574,11,1,15.1,20.4,69.7,73.3,0,1,0
OP0006603,LGA,2023-02-02,571,571,8,1,12.8,15.3,76.3,67.7,1,2,0
OP0006604,LGA,2023-02-03,654,648,12,2,23.5,21.5,60.2,66.2,1,4,0
OP0006605,LGA,2023-02-04,605,605,9,2,13.5,16.5,70.2,65.9,0,4,0
OP0006606,LGA,2023-02-05,649,643,12,2,17.8,20.0,69.9,69.2,0,2,0
OP0006607,LGA,2023-02-06,602,600,11,1,21.2,27.7,60.4,69.5,0,4,0
OP0006608,LGA,2023-02-07,540,549,9,1,18.6,23.0,70.2,64.4,0,0,0
OP0006609,LGA,2023-02-08,603,610,13,2,10.0,15.8,83.1,74.9,0,3,0
OP0006610,LGA,2023-02-09,538,540,14,1,20.2,21.3,66.3,70.2,0,1,0
OP0006611,LGA,2023-02-10,624,626,12,0,13.0,18.3,75.7,72.0,0,5,0
OP0006612,LGA,2023-02-11,653,651,14,1,12.6,17.6,79.4,67.6,0,3,0
OP0006613,LGA,2023-02-12,621,615,15,1,13.3,15.4,77.0,66.3,1,4,0
OP0006614,LGA,2023-02-13,601,591,14,1,16.4,14.8,71.1,78.6,0,0,0
OP0006615,LGA,2023-02-14,566,569,14,2,17.8,23.3,66.6,70.3,1,5,0
OP0006616,LGA,2023-02-15,607,607,10,1,13.8,18.4,74.0,73.0,0,4,0
OP0006617,LGA,2023-02-16,549,550,10,2,12.0,16.3,81.5,65.1,0,4,0
OP0006618,LGA,2023-02-17,589,587,13,1,20.5,25.2,62.3,73.1,1,2,0
OP0006619,LGA,2023-02-18,637,627,14,1,15.8,18.6,73.3,68.4,0,3,0
OP0006620,LGA,2023-02-19,642,649,10,2,12.2,14.7,77.2,68.4,1,2,0
OP0006621,LGA,2023-02-20,595,594,8,1,12.4,17.0,81.1,71.6,0,4,0
OP0006622,LGA,2023-02-21,553,549,10,2,21.2,25.3,61.5,70.5,0,5,0
OP0006623,LGA,2023-02-22,534,540,18,1,6.3,10.7,88.5,74.8,0,2,0
OP0006624,LGA,2023-02-23,614,608,13,1,13.3,15.5,75.1,70.8,0,0,1
OP0006625,LGA,2023-02-24,638,640,12,1,12.6,19.2,78.2,73.7,0,1,0
OP0006626,LGA,2023-02-25,584,590,10,1,16.6,17.8,76.1,73.2,0,0,0
OP0006627,LGA,2023-02-26,679,681,12,1,16.2,16.2,73.8,67.6,1,4,0
OP0006628,LGA,2023-02-27,552,561,14,1,15.8,17.2,66.7,71.8,1,3,0
OP0006629,LGA,2023-02-28,540,532,10,2,13.8,14.7,76.0,67.4,0,2,0
OP0006630,LGA,2023-03-01,544,546,4,2,14.8,14.4,74.9,69.6,0,2,0
OP0006631,LGA,2023-03-02,521,517,6,1,11.2,13.0,83.2,69.4,0,1,0
OP0006632,LGA,2023-03-03,633,639,14,2,21.9,22.1,61.5,72.1,0,0,0
OP0006633,LGA,2023-03-04,614,606,9,2,12.3,16.0,79.7,72.8,0,0,0
OP0006634,LGA,2023-03-05,497,497,8,0,12.4,14.5,71.9,67.6,0,0,0
OP0006635,LGA,2023-03-06,537,539,6,1,6.8,7.8,87.5,68.2,0,2,0
OP0006636,LGA,2023-03-07,554,553,10,0,6.8,10.5,84.5,68.4,0,1,0
OP0006637,LGA,2023-03-08,574,583,8,1,11.5,16.4,79.1,68.0,0,1,0
OP0006638,LGA,2023-03-09,546,539,8,1,12.8,14.9,81.2,74.3,0,0,0
OP0006639,LGA,2023-03-10,652,652,10,1,18.9,21.3,64.4,70.3,0,0,0
OP0006640,LGA,2023-03-11,617,615,11,2,7.3,12.6,86.3,69.3,0,0,0
OP0006641,LGA,2023-03-12,637,642,9,2,7.8,9.8,88.2,73.1,0,2,0
OP0006642,LGA,2023-03-13,615,612,9,2,12.8,16.3,70.5,72.2,0,0,0
OP0006643,LGA,2023-03-14,563,563,13,1,16.4,16.4,67.7,69.9,0,0,0
OP0006644,LGA,2023-03-15,562,564,10,1,8.8,10.1,85.8,69.8,0,2,0
OP0006645,LGA,2023-03-16,570,571,14,2,6.1,8.0,91.5,66.6,0,2,0
OP0006646,LGA,2023-03-17,645,645,12,1,15.1,15.6,73.6,73.8,0,1,0
OP0006647,LGA,2023-03-18,589,579,7,1,17.3,18.5,65.5,73.3,0,2,0
OP0006648,LGA,2023-03-19,655,653,12,1,14.2,17.2,73.0,74.1,0,1,0
OP0006649,LGA,2023-03-20,507,497,5,1,19.1,19.1,62.3,73.5,0,1,1
OP0006650,LGA,2023-03-21,556,559,8,1,9.1,9.8,80.5,71.1,0,2,0
OP0006651,LGA,2023-03-22,525,518,7,1,14.5,17.8,74.7,67.6,0,2,1
OP0006652,LGA,2023-03-23,584,590,16,1,18.2,17.7,67.9,66.6,0,1,0
OP0006653,LGA,2023-03-24,624,619,9,1,5.3,9.0,94.3,71.8,0,1,0
OP0006654,LGA,2023-03-25,646,641,12,2,9.9,13.1,78.6,65.8,0,0,0
OP0006655,LGA,2023-03-26,641,637,17,0,23.9,27.2,54.5,74.2,0,2,0
OP0006656,LGA,2023-03-27,514,510,16,1,13.7,15.9,77.9,71.6,0,1,0
OP0006657,LGA,2023-03-28,521,521,13,1,6.6,10.9,89.7,68.6,0,1,0
OP0006658,LGA,2023-03-29,557,567,11,1,9.2,17.2,84.6,71.6,0,2,0
OP0006659,LGA,2023-03-30,558,556,7,2,7.7,8.6,81.8,70.1,0,0,1
OP0006660,LGA,2023-03-31,618,615,7,0,14.6,18.5,67.2,70.4,0,2,0
OP0006661,LGA,2023-04-01,583,578,1,1,15.3,18.0,71.1,66.6,0,1,0
OP0006662,LGA,2023-04-02,633,627,13,1,18.2,25.5,66.6,67.2,0,1,0
OP0006663,LGA,2023-04-03,586,582,4,1,21.7,23.9,57.6,76.1,0,1,0
OP0006664,LGA,2023-04-04,526,533,9,1,10.8,14.6,79.0,68.5,0,2,0
OP0006665,LGA,2023-04-05,584,580,7,1,7.9,11.3,91.6,72.5,0,1,0
OP0006666,LGA,2023-04-06,545,554,11,1,16.6,23.4,68.4,69.1,0,1,0
OP0006667,LGA,2023-04-07,599,598,6,1,7.8,6.8,82.7,69.1,0,2,0
OP0006668,LGA,2023-04-08,666,669,10,1,9.0,9.4,84.2,67.0,0,1,0
OP0006669,LGA,2023-04-09,588,596,9,1,18.2,24.0,67.3,73.0,0,0,0
OP0006670,LGA,2023-04-10,546,537,7,0,9.1,13.1,87.6,67.0,0,2,0
OP0006671,LGA,2023-04-11,554,554,5,0,8.5,9.9,87.6,70.7,0,0,0
OP0006672,LGA,2023-04-12,539,543,9,1,10.3,12.5,85.2,68.2,0,0,0
OP0006673,LGA,2023-04-13,559,558,9,0,10.5,15.4,80.8,71.8,0,0,0
OP0006674,LGA,2023-04-14,585,581,4,0,8.0,11.0,84.4,71.6,0,2,0
OP0006675,LGA,2023-04-15,618,617,9,2,16.2,19.2,75.3,67.5,0,1,0
OP0006676,LGA,2023-04-16,622,617,12,1,13.9,13.5,72.6,72.2,0,0,0
OP0006677,LGA,2023-04-17,676,684,8,3,17.6,18.3,73.2,72.1,0,1,0
OP0006678,LGA,2023-04-18,537,532,4,1,14.7,17.0,73.3,66.8,0,2,0
OP0006679,LGA,2023-04-19,525,534,11,1,13.5,14.4,79.7,67.4,0,2,0
OP0006680,LGA,2023-04-20,556,558,6,1,7.7,11.8,81.7,67.1,0,2,1
OP0006681,LGA,2023-04-21,600,600,7,1,17.7,18.5,65.4,68.2,0,0,0
OP0006682,LGA,2023-04-22,611,614,9,1,6.6,12.4,86.1,72.6,0,2,0
OP0006683,LGA,2023-04-23,640,633,4,3,9.9,13.3,76.3,76.5,0,1,0
OP0006684,LGA,2023-04-24,551,545,6,2,6.7,10.5,89.1,70.4,0,1,0
OP0006685,LGA,2023-04-25,595,598,6,1,12.1,13.2,78.4,74.1,0,2,0
OP0006686,LGA,2023-04-26,561,552,8,1,24.8,29.3,55.3,72.3,0,0,0
OP0006687,LGA,2023-04-27,533,540,6,1,16.8,20.7,66.5,69.9,0,2,0
OP0006688,LGA,2023-04-28,628,633,10,2,7.7,11.5,86.4,66.6,0,0,0
OP0006689,LGA,2023-04-29,629,626,4,2,13.3,14.1,71.1,65.2,0,0,0
OP0006690,LGA,2023-04-30,660,652,8,1,7.0,9.0,88.0,74.2,0,2,0
OP0006691,LGA,2023-05-01,537,547,8,2,10.0,12.7,84.7,70.5,0,2,0
OP0006692,LGA,2023-05-02,578,585,5,1,15.0,20.2,74.0,66.5,0,1,0
OP0006693,LGA,2023-05-03,619,609,10,1,12.9,15.4,78.7,64.1,0,1,0
OP0006694,LGA,2023-05-04,546,549,12,2,9.2,13.7,85.0,65.9,0,1,0
OP0006695,LGA,2023-05-05,590,585,10,2,7.3,14.0,85.6,69.6,0,0,0
OP0006696,LGA,2023-05-06,638,645,11,0,4.7,7.6,94.3,69.8,0,1,1
OP0006697,LGA,2023-05-07,644,641,15,2,19.4,22.4,68.0,65.7,0,0,0
OP0006698,LGA,2023-05-08,549,556,13,1,9.9,16.9,79.7,70.7,0,2,0
OP0006699,LGA,2023-05-09,622,631,5,1,6.9,12.1,85.6,66.3,0,1,0
OP0006700,LGA,2023-05-10,525,520,4,0,9.3,11.5,78.7,72.1,0,1,0
OP0006701,LGA,2023-05-11,592,584,9,1,17.4,22.8,68.0,69.0,0,1,0
OP0006702,LGA,2023-05-12,597,607,4,2,11.0,12.6,78.7,68.5,0,2,0
OP0006703,LGA,2023-05-13,576,578,4,1,0,2.0,98.1,70.4,0,0,0
OP0006704,LGA,2023-05-14,592,583,6,1,17.5,22.6,71.8,67.7,0,2,0
OP0006705,LGA,2023-05-15,516,515,8,1,7.7,11.4,83.8,64.6,0,1,0
OP0006706,LGA,2023-05-16,563,568,4,2,9.0,10.7,81.6,69.7,0,1,0
OP0006707,LGA,2023-05-17,582,584,5,2,21.7,22.8,62.7,70.9,0,2,0
OP0006708,LGA,2023-05-18,555,549,10,0,9.3,14.2,78.8,70.4,0,1,1
OP0006709,LGA,2023-05-19,623,629,1,0,13.1,18.5,73.7,70.8,0,2,1
OP0006710,LGA,2023-05-20,632,638,7,1,4.0,6.4,91.0,66.4,0,2,0
OP0006711,LGA,2023-05-21,619,615,12,2,15.5,21.5,75.0,68.7,0,1,0
OP0006712,LGA,2023-05-22,633,639,10,1,11.6,19.0,79.6,70.5,0,1,0
OP0006713,LGA,2023-05-23,557,561,8,1,10.2,13.8,83.2,70.0,0,2,0
OP0006714,LGA,2023-05-24,552,552,7,1,9.0,11.3,83.8,77.2,0,2,0
OP0006715,LGA,2023-05-25,550,559,12,1,5.5,9.7,87.9,73.7,0,1,0
