weather_id,airport_code,date,hour,condition,temperature_f,wind_speed_mph,visibility_miles,precipitation_inches,humidity_pct,delay_risk_score
WX0016203,MSP,2023-10-18,18,High Winds,63,0.9,7.2,0,55,2.09
WX0016204,MSP,2023-10-19,6,Partly Cloudy,58,6.2,9.1,0,39,1.13
WX0016205,MSP,2023-10-19,12,Clear,72,0.6,8.4,0,79,1.0
WX0016206,MSP,2023-10-19,18,Heavy Rain,46,0.5,1.2,0.83,38,2.66
WX0016207,MSP,2023-10-20,6,Overcast,57,0.4,6.6,0,35,1.35
WX0016208,MSP,2023-10-20,12,Light Rain,76,6.9,5.9,0.18,47,1.9
WX0016209,MSP,2023-10-20,18,Clear,64,8.7,8.3,0,94,1.21
WX0016210,MSP,2023-10-21,6,Heavy Rain,54,5.4,2.9,1.13,90,2.72
WX0016211,MSP,2023-10-21,12,Overcast,72,4.5,5.6,0,31,1.6
WX0016212,MSP,2023-10-21,18,Fog,78,114.9,4.8,0.22,49,8.83
WX0016213,MSP,2023-10-22,6,Overcast,63,5.4,8.4,0,35,1.32
WX0016214,MSP,2023-10-22,12,Light Rain,63,22.8,3.4,0.13,30,3.0
WX0016215,MSP,2023-10-22,18,Thunderstorm,57,7.3,1.1,0.31,47,4.02
WX0016216,MSP,2023-10-23,6,Light Rain,58,20.0,4.8,0.07,73,2.62
WX0016217,MSP,2023-10-23,12,Thunderstorm,47,14.6,2.1,0.69,33,4.4
WX0016218,MSP,2023-10-23,18,Freezing Rain,61,14.6,3.9,0.19,68,4.62
WX0016219,MSP,2023-10-24,6,Partly Cloudy,59,6.2,8.6,0,63,1.19
WX0016220,MSP,2023-10-24,12,Light Rain,75,5.4,2.9,0.19,92,2.23
WX0016221,MSP,2023-10-24,18,Light Rain,60,12.1,3.9,0.03,30,2.41
WX0016222,MSP,2023-10-25,6,Clear,70,10.6,8.1,0,78,1.28
WX0016223,MSP,2023-10-25,12,Freezing Rain,57,21.0,1.9,0.41,58,5.8
WX0016224,MSP,2023-10-25,18,Light Rain,54,0.5,2.3,0.17,78,2.06
WX0016225,MSP,2023-10-26,6,Clear,63,1.2,8.1,0,93,1.04
WX0016226,MSP,2023-10-26,12,Clear,70,16.8,9.1,0,42,1.32
WX0016227,MSP,2023-10-26,18,Freezing Rain,71,0.2,3.8,0.68,80,3.42
WX0016228,MSP,2023-10-27,6,Clear,49,16.0,8.5,0,73,1.37
WX0016229,MSP,2023-10-27,12,Heavy Rain,51,16.8,2.5,1.2,89,3.48
WX0016230,MSP,2023-10-27,18,Clear,61,15.1,9.0,0,70,1.29
WX0016231,MSP,2023-10-28,6,Clear,58,33.2,8.0,0,41,1.87
WX0016232,MSP,2023-10-28,12,Heavy Rain,56,8.1,2.9,1.2,57,2.88
WX0016233,MSP,2023-10-28,18,Heavy Rain,59,8.8,2.4,0.55,57,3.01
WX0016234,MSP,2023-10-29,6,Clear,53,1.1,8.3,0,41,1.02
WX0016235,MSP,2023-10-29,12,Overcast,69,20.1,5.2,0,58,2.22
WX0016236,MSP,2023-10-29,18,Clear,48,12.9,8.2,0,49,1.33
WX0016237,MSP,2023-10-30,6,Heavy Rain,71,1.5,1.0,0.85,61,2.76
WX0016238,MSP,2023-10-30,12,Clear,60,10.6,9.5,0,95,1.13
WX0016239,MSP,2023-10-30,18,Freezing Rain,62,15.5,0.6,0.69,70,5.65
WX0016240,MSP,2023-10-31,6,Clear,67,11.1,9.6,0,45,1.13
WX0016241,MSP,2023-10-31,12,High Winds,57,0,6.7,0,80,2.13
WX0016242,MSP,2023-10-31,18,High Winds,69,4.0,5.3,0,51,2.59
WX0016243,MSP,2023-11-01,6,Overcast,61,0.5,7.0,0,30,1.32
WX0016244,MSP,2023-11-01,12,Partly Cloudy,45,7.0,10.0,0,46,1.06
WX0016245,MSP,2023-11-01,18,Overcast,43,0,6.7,0,33,1.33
WX0016246,MSP,2023-11-02,6,Overcast,34,0.1,5.2,0,40,1.48
WX0016247,MSP,2023-11-02,12,Overcast,62,1.1,5.7,0,34,1.47
WX0016248,MSP,2023-11-02,18,Overcast,62,23.6,6.5,0,50,2.15
WX0016249,MSP,2023-11-03,6,Heavy Rain,42,10.7,0.7,0.49,50,3.42
WX0016250,MSP,2023-11-03,12,Heavy Rain,45,11.4,2.0,0.67,34,3.24
WX0016251,MSP,2023-11-03,18,Overcast,61,21.0,8.5,0,58,1.75
WX0016252,MSP,2023-11-04,6,Fog,58,6.8,4.6,0.13,93,2.7
WX0016253,MSP,2023-11-04,12,Partly Cloudy,50,4.5,9.3,0,78,1.07
WX0016254,MSP,2023-11-04,18,Light Rain,45,23.6,3.2,0.28,67,3.07
WX0016255,MSP,2023-11-05,6,Overcast,45,1.8,6.8,0,73,1.38
WX0016256,MSP,2023-11-05,12,Freezing Rain,37,8.6,4.0,0.58,68,4.08
WX0016257,MSP,2023-11-05,18,Partly Cloudy,36,0,8.0,0,56,1.08
WX0016258,MSP,2023-11-06,6,Fog,44,8.5,4.2,0.29,62,2.87
WX0016259,MSP,2023-11-06,12,Clear,53,16.1,10.0,0,86,1.19
WX0016260,MSP,2023-11-06,18,Fog,51,1.6,4.5,0.16,40,2.42
WX0016261,MSP,2023-11-07,6,Clear,53,7.1,8.1,0,84,1.19
WX0016262,MSP,2023-11-07,12,Clear,57,19.6,8.8,0,53,1.42
WX0016263,MSP,2023-11-07,18,Overcast,43,5.7,5.7,0,40,1.63
WX0016264,MSP,2023-11-08,6,Freezing Rain,49,2.6,2.0,0.25,41,4.03
WX0016265,MSP,2023-11-08,12,Overcast,62,4.6,6.1,0,41,1.55
WX0016266,MSP,2023-11-08,18,Heavy Rain,57,0.7,2.9,1.09,82,2.44
WX0016267,MSP,2023-11-09,6,Clear,50,24.8,8.6,0,67,1.57
WX0016268,MSP,2023-11-09,12,Overcast,49,1.4,8.7,0,53,1.17
WX0016269,MSP,2023-11-09,18,Light Rain,39,12.9,3.9,0.24,34,2.45
WX0016270,MSP,2023-11-10,6,Overcast,57,6.4,6.5,0,86,1.57
WX0016271,MSP,2023-11-10,12,Fog,43,0.2,5.3,0.08,48,2.22
WX0016272,MSP,2023-11-10,18,Overcast,32,0.6,6.2,0,83,1.4
WX0016273,MSP,2023-11-11,6,Clear,55,2.7,9.3,0,49,0.97
WX0016274,MSP,2023-11-11,12,Light Rain,55,33.8,4.7,0.16,48,3.25
WX0016275,MSP,2023-11-11,18,Heavy Rain,52,4.1,2.9,1.31,54,2.64
WX0016276,MSP,2023-11-12,6,Partly Cloudy,41,6.7,8.0,0,48,1.26
WX0016277,MSP,2023-11-12,12,Clear,42,7.2,8.4,0,63,1.16
WX0016278,MSP,2023-11-12,18,Clear,33,21.4,9.5,0,70,1.37
WX0016279,MSP,2023-11-13,6,Fog,43,7.9,6.0,0.11,55,2.51
WX0016280,MSP,2023-11-13,12,Overcast,41,4.7,5.8,0,80,1.59
WX0016281,MSP,2023-11-13,18,Light Rain,55,3.1,5.0,0.22,75,1.86
WX0016282,MSP,2023-11-14,6,High Winds,42,5.7,7.1,0,32,2.36
WX0016283,MSP,2023-11-14,12,Snow,35,0.2,3.1,0.39,37,3.23
WX0016284,MSP,2023-11-14,18,Overcast,53,0,7.0,0,73,1.3
WX0016285,MSP,2023-11-15,6,Partly Cloudy,46,3.1,8.0,0,53,1.16
WX0016286,MSP,2023-11-15,12,Thunderstorm,57,7.3,0.8,0.93,36,4.09
WX0016287,MSP,2023-11-15,18,Overcast,52,5.2,6.0,0,82,1.58
WX0016288,MSP,2023-11-16,6,High Winds,35,7.2,8.4,0,52,2.19
WX0016289,MSP,2023-11-16,12,Light Rain,53,0.2,5.7,0.23,92,1.65
WX0016290,MSP,2023-11-16,18,Heavy Rain,56,2.4,1.5,1.39,57,2.75
WX0016291,MSP,2023-11-17,6,Overcast,49,3.4,5.9,0,61,1.53
WX0016292,MSP,2023-11-17,12,Overcast,42,16.2,7.4,0,55,1.77
WX0016293,MSP,2023-11-17,18,Clear,57,0,9.5,0,37,0.89
WX0016294,MSP,2023-11-18,6,Overcast,49,7.8,5.3,0,58,1.76
WX0016295,MSP,2023-11-18,12,Heavy Rain,36,6.9,1.0,0.59,75,3.12
WX0016296,MSP,2023-11-18,18,Heavy Rain,51,2.8,2.8,1.3,88,2.58
WX0016297,MSP,2023-11-19,6,Freezing Rain,42,4.6,1.0,0.7,75,4.45
WX0016298,MSP,2023-11-19,12,Clear,51,17.1,9.9,0,79,1.23
WX0016299,MSP,2023-11-19,18,Light Rain,48,2.1,3.8,0.29,45,1.96
WX0016300,MSP,2023-11-20,6,Light Rain,48,8.8,2.8,0.14,61,2.41
WX0016301,MSP,2023-11-20,12,Partly Cloudy,53,16.1,8.1,0,46,1.5
WX0016302,MSP,2023-11-20,18,Light Rain,47,7.6,5.9,0.13,89,1.93
WX0016303,MSP,2023-11-21,6,Clear,52,7.9,8.6,0,80,1.16
WX0016304,MSP,2023-11-21,12,Fog,54,15.0,2.5,0.17,74,3.61
WX0016305,MSP,2023-11-21,18,Partly Cloudy,40,48.8,8.2,0,45,2.36
WX0016306,MSP,2023-11-22,6,Clear,51,10.2,9.7,0,38,1.1
WX0016307,MSP,2023-11-22,12,Fog,50,1.8,4.8,0.03,52,2.38
WX0016308,MSP,2023-11-22,18,Light Rain,42,3.9,4.4,0.28,35,1.97
WX0016309,MSP,2023-11-23,6,Clear,48,14.9,9.9,0,85,1.18
WX0016310,MSP,2023-11-23,12,Light Rain,47,12.4,4.3,0.15,34,2.37
WX0016311,MSP,2023-11-23,18,Light Rain,42,4.5,4.3,0.04,43,2.01
WX0016312,MSP,2023-11-24,6,High Winds,31,9.7,5.9,0,32,2.8
WX0016313,MSP,2023-11-24,12,Clear,37,13.7,9.6,0,57,1.19
WX0016314,MSP,2023-11-24,18,Heavy Rain,41,3.0,0.9,1.37,60,2.87
WX0016315,MSP,2023-11-25,6,Clear,50,2.0,8.5,0,42,1.03
WX0016316,MSP,2023-11-25,12,Overcast,50,20.2,8.2,0,72,1.78
WX0016317,MSP,2023-11-25,18,Light Rain,48,8.9,5.4,0.08,48,2.05
WX0016318,MSP,2023-11-26,6,Clear,50,7.1,8.4,0,48,1.16
WX0016319,MSP,2023-11-26,12,Clear,44,3.4,9.9,0,95,0.93
WX0016320,MSP,2023-11-26,18,Overcast,48,6.4,5.8,0,89,1.65
WX0016321,MSP,2023-11-27,6,Thunderstorm,62,1.8,2.9,1.41,44,3.22
WX0016322,MSP,2023-11-27,12,Overcast,47,3.2,7.1,0,95,1.39
WX0016323,MSP,2023-11-27,18,Light Rain,48,9.9,3.2,0.28,31,2.41
WX0016324,MSP,2023-11-28,6,Clear,39,6.0,8.2,0,84,1.15
WX0016325,MSP,2023-11-28,12,Fog,43,12.5,3.5,0.15,53,3.25
WX0016326,MSP,2023-11-28,18,Light Rain,52,4.1,3.7,0.26,58,2.07
WX0016327,MSP,2023-11-29,6,Fog,39,24.5,2.5,0.08,46,4.23
WX0016328,MSP,2023-11-29,12,Overcast,48,0.3,6.5,0,32,1.36
WX0016329,MSP,2023-11-29,18,Partly Cloudy,38,16.2,8.0,0,77,1.52
WX0016330,MSP,2023-11-30,6,High Winds,44,3.0,5.0,0,94,2.58
WX0016331,MSP,2023-11-30,12,Thunderstorm,43,10.0,1.0,0.81,31,4.27
WX0016332,MSP,2023-11-30,18,Clear,51,5.3,9.0,0,38,1.06
WX0016333,MSP,2023-12-01,6,Overcast,30,9.9,8.9,0,71,1.38
WX0016334,MSP,2023-12-01,12,Clear,32,6.8,8.4,0,85,1.15
WX0016335,MSP,2023-12-01,18,Partly Cloudy,23,4.9,8.6,0,73,1.15
WX0016336,MSP,2023-12-02,6,Light Rain,37,3.9,5.4,0.29,41,1.84
WX0016337,MSP,2023-12-02,12,High Winds,48,1.5,8.8,0,38,1.86
WX0016338,MSP,2023-12-02,18,Light Rain,36,17.7,2.6,0.13,48,2.89
WX0016339,MSP,2023-12-03,6,Clear,24,12.2,9.8,0,47,1.13
WX0016340,MSP,2023-12-03,12,Clear,51,18.4,9.3,0,61,1.33
WX0016341,MSP,2023-12-03,18,Snow,32,1.5,3.0,0.35,74,3.35
WX0016342,MSP,2023-12-04,6,Light Rain,43,3.2,3.7,0.05,31,2.02
WX0016343,MSP,2023-12-04,12,Snow,30,0.3,2.5,0.73,54,3.35
WX0016344,MSP,2023-12-04,18,Freezing Rain,34,34.9,3.4,0.69,52,6.53
WX0016345,MSP,2023-12-05,6,Partly Cloudy,47,19.9,8.9,0,52,1.5
WX0016346,MSP,2023-12-05,12,High Winds,50,8.4,5.9,0,36,2.73
WX0016347,MSP,2023-12-05,18,High Winds,22,7.9,5.1,0,60,2.85
WX0016348,MSP,2023-12-06,6,Clear,35,32.7,8.6,0,73,1.76
WX0016349,MSP,2023-12-06,12,Snow,20,6.8,1.8,0.4,78,4.05
WX0016350,MSP,2023-12-06,18,Snow,43,2.4,3.3,0.25,65,3.36
WX0016351,MSP,2023-12-07,6,Clear,41,6.8,9.1,0,35,1.08
WX0016352,MSP,2023-12-07,12,High Winds,28,27.9,6.5,0,61,3.67
WX0016353,MSP,2023-12-07,18,Blizzard,21,17.1,0.3,1.75,65,7.87
WX0016354,MSP,2023-12-08,6,Overcast,35,3.3,8.9,0,88,1.2
WX0016355,MSP,2023-12-08,12,Partly Cloudy,24,3.6,9.6,0,94,1.02
WX0016356,MSP,2023-12-08,18,Blizzard,31,16.7,0.5,1.69,34,7.74
WX0016357,MSP,2023-12-09,6,High Winds,44,11.7,8.2,0,44,2.44
WX0016358,MSP,2023-12-09,12,Freezing Rain,32,0.4,1.4,0.66,41,3.95
WX0016359,MSP,2023-12-09,18,Clear,31,7.8,8.9,0,89,1.13
WX0016360,MSP,2023-12-10,6,Blizzard,33,5.8,0.4,1.56,55,6.28
WX0016361,MSP,2023-12-10,12,Fog,40,18.7,2.3,0.16,67,3.9
WX0016362,MSP,2023-12-10,18,High Winds,33,17.6,7.5,0,68,2.88
WX0016363,MSP,2023-12-11,6,Fog,24,8.3,4.3,0.09,88,2.84
WX0016364,MSP,2023-12-11,12,Clear,33,13.1,8.7,0,83,1.28
WX0016365,MSP,2023-12-11,18,High Winds,43,3.0,5.9,0,32,2.43
WX0016366,MSP,2023-12-12,6,Overcast,27,0.8,5.1,0,32,1.52
WX0016367,MSP,2023-12-12,12,High Winds,29,14.2,5.4,0,76,3.17
WX0016368,MSP,2023-12-12,18,Light Rain,22,2.2,2.6,0.1,30,2.11
WX0016369,MSP,2023-12-13,6,Blizzard,35,23.4,0.3,1.99,68,8.74
WX0016370,MSP,2023-12-13,12,Light Rain,37,26.9,2.1,0.13,32,3.44
WX0016371,MSP,2023-12-13,18,Fog,30,25.4,3.9,0.19,37,3.95
WX0016372,MSP,2023-12-14,6,Fog,48,8.7,3.0,0.08,60,3.1
WX0016373,MSP,2023-12-14,12,Thunderstorm,25,5.6,2.1,0.37,33,3.67
WX0016374,MSP,2023-12-14,18,Clear,35,35.8,9.9,0,78,1.63
WX0016375,MSP,2023-12-15,6,Overcast,44,12.4,7.1,0,41,1.69
WX0016376,MSP,2023-12-15,12,Fog,26,1.4,5.5,0.21,61,2.25
WX0016377,MSP,2023-12-15,18,Light Rain,37,12.2,6.0,0.26,85,2.1
WX0016378,MSP,2023-12-16,6,Overcast,44,6.3,8.6,0,56,1.32
WX0016379,MSP,2023-12-16,12,Snow,26,3.2,3.6,0.11,95,3.37
WX0016380,MSP,2023-12-16,18,Freezing Rain,19,3.0,2.4,0.59,80,3.97
WX0016381,MSP,2023-12-17,6,Freezing Rain,29,15.0,1.1,0.5,82,5.46
WX0016382,MSP,2023-12-17,12,Partly Cloudy,41,2.2,10.0,0,89,0.95
WX0016383,MSP,2023-12-17,18,High Winds,43,4.6,8.3,0,61,2.09
WX0016384,MSP,2023-12-18,6,Light Rain,37,12.7,3.8,0.29,61,2.45
WX0016385,MSP,2023-12-18,12,Overcast,34,10.8,8.2,0,75,1.5
WX0016386,MSP,2023-12-18,18,Clear,50,11.4,9.7,0,84,1.13
WX0016387,MSP,2023-12-19,6,Clear,31,22.6,8.6,0,74,1.52
WX0016388,MSP,2023-12-19,12,Snow,44,47.4,3.8,0.76,41,6.73
WX0016389,MSP,2023-12-19,18,Heavy Rain,30,1.0,2.6,1.27,48,2.5
WX0016390,MSP,2023-12-20,6,High Winds,41,6.7,6.8,0,50,2.47
WX0016391,MSP,2023-12-20,12,Clear,43,1.2,8.5,0,51,1.01
WX0016392,MSP,2023-12-20,18,Snow,39,21.1,1.4,0.39,86,5.4
WX0016393,MSP,2023-12-21,6,Heavy Rain,36,3.2,1.9,0.96,67,2.74
WX0016394,MSP,2023-12-21,12,Blizzard,29,20.6,0.2,1.17,62,8.4
WX0016395,MSP,2023-12-21,18,Clear,35,29.3,8.7,0,63,1.66
WX0016396,MSP,2023-12-22,6,Light Rain,29,15.9,2.3,0.19,95,2.84
WX0016397,MSP,2023-12-22,12,Overcast,47,19.5,7.7,0,42,1.83
WX0016398,MSP,2023-12-22,18,Partly Cloudy,42,42.2,8.9,0,40,2.05
WX0016399,MSP,2023-12-23,6,High Winds,32,0.8,5.9,0,72,2.3
WX0016400,MSP,2023-12-23,12,Light Rain,30,6.0,2.7,0.11,43,2.29
WX0016401,MSP,2023-12-23,18,Thunderstorm,19,45.2,1.8,0.39,95,6.98
WX0016402,MSP,2023-12-24,6,Snow,40,3.8,3.1,0.53,77,3.52
WX0016403,MSP,2023-12-24,12,Snow,41,3.5,1.9,0.78,36,3.74
WX0016404,MSP,2023-12-24,18,High Winds,26,23.4,7.8,0,51,3.09
WX0016405,MSP,2023-12-25,6,Thunderstorm,55,1.2,2.0,0.65,70,3.34
WX0016406,MSP,2023-12-25,12,Snow,39,6.8,1.8,0.15,76,4.05
WX0016407,MSP,2023-12-25,18,Clear,13,4.0,8.9,0,39,1.04
WX0016408,MSP,2023-12-26,6,Partly Cloudy,38,2.0,9.6,0,71,0.98
WX0016409,MSP,2023-12-26,12,Blizzard,37,13.0,0.5,1.39,69,7.23
WX0016410,MSP,2023-12-26,18,Fog,42,14.8,6.0,0.11,54,2.88
WX0016411,MSP,2023-12-27,6,Freezing Rain,36,47.1,3.8,0.68,47,7.41
WX0016412,MSP,2023-12-27,12,Partly Cloudy,31,13.1,8.7,0,44,1.35
WX0016413,MSP,2023-12-27,18,High Winds,38,15.7,5.4,0,85,3.25
WX0016414,MSP,2023-12-28,6,Overcast,48,5.8,8.0,0,32,1.37
WX0016415,MSP,2023-12-28,12,Partly Cloudy,35,2.0,9.1,0,73,1.03
WX0016416,MSP,2023-12-28,18,Heavy Rain,36,18.1,2.0,1.33,84,3.66
WX0016417,MSP,2023-12-29,6,High Winds,38,12.1,6.3,0,48,2.86
WX0016418,MSP,2023-12-29,12,Light Rain,50,0.5,4.3,0.25,62,1.83
WX0016419,MSP,2023-12-29,18,Freezing Rain,29,0.3,1.3,0.23,69,3.96
WX0016420,MSP,2023-12-30,6,High Winds,24,7.3,8.4,0,32,2.19
WX0016421,MSP,2023-12-30,12,Overcast,41,7.4,8.8,0,35,1.33
WX0016422,MSP,2023-12-30,18,Clear,33,0.9,9.0,0,64,0.96
WX0016423,MSP,2023-12-31,6,Heavy Rain,23,8.0,2.1,1.2,79,3.01
WX0016424,MSP,2023-12-31,12,Snow,29,5.3,3.7,0.36,66,3.51
WX0016425,MSP,2023-12-31,18,Fog,47,8.2,2.2,0.25,33,3.22
WX0016426,BOS,2023-01-01,6,Fog,34,45.3,5.0,0.22,62,4.8
WX0016427,BOS,2023-01-01,12,Heavy Rain,33,6.5,1.5,1.5,84,3.01
WX0016428,BOS,2023-01-01,18,Snow,13,16.3,2.8,0.49,64,4.6
WX0016429,BOS,2023-01-02,6,Fog,33,4.5,3.2,0.17,61,2.8
WX0016430,BOS,2023-01-02,12,Overcast,22,2.5,5.9,0,77,1.5
WX0016431,BOS,2023-01-02,18,Freezing Rain,31,17.8,1.8,0.77,76,5.52
WX0016432,BOS,2023-01-03,6,Snow,29,23.8,2.9,0.8,79,5.18
WX0016433,BOS,2023-01-03,12,Clear,40,2.4,9.7,0,56,0.93
WX0016434,BOS,2023-01-03,18,Light Rain,33,2.5,4.2,0.29,35,1.93
WX0016435,BOS,2023-01-04,6,Blizzard,27,30.5,0.3,1.39,54,9.72
WX0016436,BOS,2023-01-04,12,Clear,40,7.9,8.5,0,57,1.17
WX0016437,BOS,2023-01-04,18,Overcast,33,9.1,8.7,0,47,1.39
WX0016438,BOS,2023-01-05,6,High Winds,32,37.5,8.6,0,64,3.53
WX0016439,BOS,2023-01-05,12,Overcast,36,1.0,5.7,0,81,1.47
WX0016440,BOS,2023-01-05,18,Blizzard,30,18.8,0.9,0.78,40,7.86
WX0016441,BOS,2023-01-06,6,Blizzard,20,11.5,0.9,1.22,45,6.89
WX0016442,BOS,2023-01-06,12,Light Rain,24,16.3,6.0,0.27,93,2.27
WX0016443,BOS,2023-01-06,18,Clear,26,1.8,9.0,0,95,0.98
WX0016444,BOS,2023-01-07,6,Blizzard,34,23.2,0.7,1.2,60,8.54
WX0016445,BOS,2023-01-07,12,Light Rain,39,16.4,3.5,0.25,36,2.68
WX0016446,BOS,2023-01-07,18,Overcast,34,5.8,6.3,0,89,1.57
WX0016447,BOS,2023-01-08,6,Overcast,22,0.7,7.9,0,67,1.23
WX0016448,BOS,2023-01-08,12,Partly Cloudy,22,28.7,9.7,0,95,1.59
WX0016449,BOS,2023-01-08,18,Fog,28,13.7,4.9,0.17,90,3.04
WX0016450,BOS,2023-01-09,6,Clear,27,13.3,8.9,0,71,1.26
WX0016451,BOS,2023-01-09,12,Blizzard,46,1.0,0.3,0.84,76,5.65
WX0016452,BOS,2023-01-09,18,Freezing Rain,31,3.1,3.1,0.61,89,3.82
WX0016453,BOS,2023-01-10,6,Clear,25,12.9,9.3,0,74,1.2
WX0016454,BOS,2023-01-10,12,Fog,19,26.2,5.8,0.15,66,3.53
WX0016455,BOS,2023-01-10,18,Thunderstorm,41,25.3,2.4,1.29,49,5.17
WX0016456,BOS,2023-01-11,6,Clear,38,1.6,9.8,0,31,0.9
WX0016457,BOS,2023-01-11,12,Clear,21,2.3,8.1,0,70,1.07
WX0016458,BOS,2023-01-11,18,Freezing Rain,29,13.4,0.7,0.62,68,5.41
WX0016459,BOS,2023-01-12,6,Snow,34,20.1,3.8,0.67,81,4.62
WX0016460,BOS,2023-01-12,12,Partly Cloudy,44,5.5,8.5,0,77,1.18
WX0016461,BOS,2023-01-12,18,Snow,22,10.9,2.5,0.79,53,4.23
WX0016462,BOS,2023-01-13,6,Overcast,36,0.6,6.1,0,56,1.41
WX0016463,BOS,2023-01-13,12,Partly Cloudy,28,30.9,8.8,0,94,1.79
WX0016464,BOS,2023-01-13,18,Clear,39,0.1,8.4,0,49,0.99
WX0016465,BOS,2023-01-14,6,Light Rain,39,3.8,2.7,0.09,54,2.18
WX0016466,BOS,2023-01-14,12,Overcast,40,7.2,8.1,0,45,1.4
WX0016467,BOS,2023-01-14,18,Fog,30,0.6,5.0,0.24,75,2.28
WX0016468,BOS,2023-01-15,6,Fog,31,19.2,2.1,0.09,48,3.97
WX0016469,BOS,2023-01-15,12,Fog,26,4.3,2.9,0.11,70,2.84
WX0016470,BOS,2023-01-15,18,Overcast,35,7.5,8.4,0,86,1.38
WX0016471,BOS,2023-01-16,6,High Winds,26,1.6,6.9,0,54,2.18
WX0016472,BOS,2023-01-16,12,High Winds,34,23.0,6.2,0,76,3.48
WX0016473,BOS,2023-01-16,18,Overcast,24,6.9,8.5,0,48,1.35
WX0016474,BOS,2023-01-17,6,Partly Cloudy,15,20.6,9.1,0,94,1.49
WX0016475,BOS,2023-01-17,12,Blizzard,55,20.6,0.9,0.51,92,8.1
WX0016476,BOS,2023-01-17,18,Snow,37,3.5,0.8,0.5,63,3.97
WX0016477,BOS,2023-01-18,6,Clear,42,11.8,9.2,0,76,1.19
WX0016478,BOS,2023-01-18,12,High Winds,21,7.5,6.9,0,94,2.49
WX0016479,BOS,2023-01-18,18,Overcast,37,32.8,9.0,0,36,2.0
WX0016480,BOS,2023-01-19,6,Light Rain,42,4.2,3.4,0.18,54,2.11
WX0016481,BOS,2023-01-19,12,Partly Cloudy,19,11.1,8.3,0,63,1.35
WX0016482,BOS,2023-01-19,18,Overcast,45,15.0,6.4,0,57,1.87
WX0016483,BOS,2023-01-20,6,Clear,21,10.0,9.8,0,38,1.08
WX0016484,BOS,2023-01-20,12,Overcast,26,8.0,6.0,0,46,1.68
WX0016485,BOS,2023-01-20,18,High Winds,38,27.2,8.3,0,61,3.14
WX0016486,BOS,2023-01-21,6,Freezing Rain,30,8.9,1.0,0.41,74,4.88
WX0016487,BOS,2023-01-21,12,Snow,35,1.1,1.3,0.45,80,3.65
WX0016488,BOS,2023-01-21,18,Partly Cloudy,39,0.9,9.8,0,66,0.94
WX0016489,BOS,2023-01-22,6,Overcast,12,16.2,8.0,0,91,1.69
WX0016490,BOS,2023-01-22,12,Clear,36,8.0,9.0,0,52,1.12
WX0016491,BOS,2023-01-22,18,High Winds,26,17.6,6.3,0,60,3.16
WX0016492,BOS,2023-01-23,6,Freezing Rain,31,22.6,3.7,0.39,46,5.36
WX0016493,BOS,2023-01-23,12,Fog,33,4.4,4.2,0.2,71,2.63
WX0016494,BOS,2023-01-23,18,High Winds,39,10.9,6.8,0,65,2.69
WX0016495,BOS,2023-01-24,6,Light Rain,18,16.5,5.1,0.3,41,2.42
WX0016496,BOS,2023-01-24,12,Clear,34,1.5,8.8,0,52,0.99
WX0016497,BOS,2023-01-24,18,Blizzard,27,2.6,0.4,1.14,87,5.84
WX0016498,BOS,2023-01-25,6,Clear,34,26.3,8.9,0,64,1.56
WX0016499,BOS,2023-01-25,12,Light Rain,23,33.7,2.8,0.07,86,3.64
WX0016500,BOS,2023-01-25,18,Clear,21,17.5,9.5,0,36,1.28
WX0016501,BOS,2023-01-26,6,Heavy Rain,49,5.8,1.3,0.7,35,3.0
WX0016502,BOS,2023-01-26,12,High Winds,12,3.5,8.9,0,59,1.93
WX0016503,BOS,2023-01-26,18,Overcast,24,13.3,5.0,0,91,2.0
WX0016504,BOS,2023-01-27,6,Light Rain,36,5.1,3.1,0.17,73,2.19
WX0016505,BOS,2023-01-27,12,Blizzard,41,18.5,0.2,0.93,94,8.11
WX0016506,BOS,2023-01-27,18,High Winds,42,6.7,8.2,0,52,2.2
WX0016507,BOS,2023-01-28,6,Clear,33,8.0,8.7,0,79,1.15
WX0016508,BOS,2023-01-28,12,Partly Cloudy,26,8.2,8.8,0,85,1.21
WX0016509,BOS,2023-01-28,18,Clear,27,2.9,8.8,0,53,1.02
WX0016510,BOS,2023-01-29,6,Clear,34,3.2,10.0,0,56,0.92
WX0016511,BOS,2023-01-29,12,Light Rain,24,13.4,4.4,0.25,78,2.39
WX0016512,BOS,2023-01-29,18,Partly Cloudy,38,13.8,8.8,0,92,1.36
WX0016513,BOS,2023-01-30,6,Heavy Rain,24,29.9,2.4,0.99,37,4.31
WX0016514,BOS,2023-01-30,12,Light Rain,48,0.3,3.5,0.23,30,1.91
WX0016515,BOS,2023-01-30,18,Snow,35,7.7,2.9,0.72,32,3.87
WX0016516,BOS,2023-01-31,6,Freezing Rain,33,11.8,3.1,0.71,55,4.6
WX0016517,BOS,2023-01-31,12,Freezing Rain,34,0.9,1.7,0.75,49,3.93
WX0016518,BOS,2023-01-31,18,Clear,28,8.0,9.2,0,34,1.1
WX0016519,BOS,2023-02-01,6,High Winds,39,72.9,8.8,0,86,5.06
WX0016520,BOS,2023-02-01,12,Snow,33,2.7,1.9,0.55,91,3.67
WX0016521,BOS,2023-02-01,18,Heavy Rain,46,3.9,2.4,1.32,31,2.7
