delay_id,flight_id,carrier_delay_min,weather_delay_min,nas_delay_min,security_delay_min,late_aircraft_delay_min,total_delay_min,primary_cause
DD013742,FL047467,1,2,4,0,20,27,Late Aircraft Delay
DD013743,FL047469,9,0,19,0,0,28,NAS Delay
DD013744,FL047471,1,0,16,3,2,22,NAS Delay
DD013745,FL047476,11,0,2,18,0,31,Security Delay
DD013746,FL047478,3,3,14,2,5,27,NAS Delay
DD013747,FL047487,6,22,0,1,5,34,Weather Delay
DD013748,FL047490,0,54,0,0,2,56,Weather Delay
DD013749,FL047496,0,1,2,150,1,154,Security Delay
DD013750,FL047507,1,3,17,1,1,23,NAS Delay
DD013751,FL047514,1,11,5,18,3,38,Security Delay
DD013752,FL047517,2,2,5,3,6,18,Late Aircraft Delay
DD013753,FL047518,19,105,9,0,22,155,Weather Delay
DD013754,FL047519,6,4,7,1,1,19,NAS Delay
DD013755,FL047520,4,12,8,8,5,37,Weather Delay
DD013756,FL047521,4,5,4,0,4,17,Weather Delay
DD013757,FL047525,18,1,9,1,0,29,Carrier Delay
DD013758,FL047528,5,2,2,6,2,17,Security Delay
DD013759,FL047532,24,0,0,1,1,26,Carrier Delay
DD013760,FL047535,0,24,0,0,0,24,Weather Delay
DD013761,FL047539,128,2,2,8,1,141,Carrier Delay
DD013762,FL047543,0,0,16,0,1,17,NAS Delay
DD013763,FL047545,7,3,4,0,13,27,Late Aircraft Delay
DD013764,FL047546,19,0,1,6,0,26,Carrier Delay
DD013765,FL047549,18,7,6,2,11,44,Carrier Delay
DD013766,FL047550,4,1,1,13,3,22,Security Delay
DD013767,FL047562,0,5,3,14,0,22,Security Delay
DD013768,FL047563,2,23,54,10,1,90,NAS Delay
DD013769,FL047565,46,19,6,50,12,133,Security Delay
DD013770,FL047569,2,1,0,33,0,36,Security Delay
DD013771,FL047570,6,0,7,0,5,18,NAS Delay
DD013772,FL047580,3,2,13,1,5,24,NAS Delay
DD013773,FL047581,3,6,2,74,16,101,Security Delay
DD013774,FL047585,7,7,14,2,3,33,NAS Delay
DD013775,FL047593,2,23,2,5,9,41,Weather Delay
DD013776,FL047598,0,0,1,55,36,92,Security Delay
DD013777,FL047601,0,24,2,2,0,28,Weather Delay
DD013778,FL047606,1,23,1,0,3,28,Weather Delay
DD013779,FL047609,0,30,4,26,5,65,Weather Delay
DD013780,FL047610,11,0,33,110,1,155,Security Delay
DD013781,FL047617,13,0,2,9,19,43,Late Aircraft Delay
DD013782,FL047623,1,0,1,2,17,21,Late Aircraft Delay
DD013783,FL047633,5,11,2,3,0,21,Weather Delay
DD013784,FL047634,7,1,1,16,3,28,Security Delay
DD013785,FL047635,0,2,0,17,0,19,Security Delay
DD013786,FL047640,7,12,8,6,10,43,Weather Delay
DD013787,FL047644,8,0,0,11,2,21,Security Delay
DD013788,FL047653,0,28,5,2,52,87,Late Aircraft Delay
DD013789,FL047656,0,13,3,4,0,20,Weather Delay
DD013790,FL047662,10,14,0,0,1,25,Weather Delay
DD013791,FL047663,5,16,1,9,26,57,Late Aircraft Delay
DD013792,FL047665,33,1,0,19,26,79,Carrier Delay
DD013793,FL047666,4,4,22,27,78,135,Late Aircraft Delay
DD013794,FL047671,3,2,0,6,12,23,Late Aircraft Delay
DD013795,FL047672,1,1,0,2,27,31,Late Aircraft Delay
DD013796,FL047675,1,16,20,6,28,71,Late Aircraft Delay
DD013797,FL047677,0,0,0,0,16,16,Late Aircraft Delay
DD013798,FL047682,3,7,4,1,1,16,Weather Delay
DD013799,FL047683,17,18,8,26,1,70,Security Delay
DD013800,FL047684,17,0,1,2,3,23,Carrier Delay
DD013801,FL047692,0,0,31,2,0,33,NAS Delay
DD013802,FL047694,11,1,0,4,2,18,Carrier Delay
DD013803,FL047696,1,5,17,3,0,26,NAS Delay
DD013804,FL047698,10,3,7,0,2,22,Carrier Delay
DD013805,FL047700,4,1,21,0,1,27,NAS Delay
DD013806,FL047708,20,4,3,11,4,42,Carrier Delay
DD013807,FL047713,1,7,61,77,17,163,Security Delay
DD013808,FL047717,61,3,0,8,53,125,Carrier Delay
DD013809,FL047719,0,44,18,0,0,62,Weather Delay
DD013810,FL047723,22,3,7,4,7,43,Carrier Delay
DD013811,FL047731,78,2,0,6,4,90,Carrier Delay
DD013812,FL047741,0,14,2,14,3,33,Security Delay
DD013813,FL047743,1,11,4,0,0,16,Weather Delay
DD013814,FL047744,0,0,69,0,2,71,NAS Delay
DD013815,FL047747,1,3,0,19,0,23,Security Delay
DD013816,FL047748,7,2,1,6,0,16,Carrier Delay
DD013817,FL047751,14,0,1,1,0,16,Carrier Delay
DD013818,FL047755,0,7,0,34,2,43,Security Delay
DD013819,FL047756,0,0,0,0,18,18,Late Aircraft Delay
DD013820,FL047760,0,2,6,27,0,35,Security Delay
DD013821,FL047761,8,0,11,3,7,29,NAS Delay
DD013822,FL047762,46,0,1,0,3,50,Carrier Delay
DD013823,FL047764,0,4,12,0,0,16,NAS Delay
DD013824,FL047768,0,0,0,0,15,15,Late Aircraft Delay
DD013825,FL047769,2,0,18,2,7,29,NAS Delay
DD013826,FL047772,2,24,4,29,6,65,Security Delay
DD013827,FL047777,0,3,6,1,89,99,Late Aircraft Delay
DD013828,FL047781,0,1,2,21,2,26,Security Delay
DD013829,FL047789,7,13,11,8,3,42,Weather Delay
DD013830,FL047790,0,2,7,17,0,26,Security Delay
DD013831,FL047796,0,0,2,16,0,18,Security Delay
DD013832,FL047799,2,12,0,2,1,17,Weather Delay
DD013833,FL047800,2,3,0,11,0,16,Security Delay
DD013834,FL047801,0,9,2,1,6,18,Weather Delay
DD013835,FL047802,18,27,7,5,5,62,Weather Delay
DD013836,FL047803,30,1,0,0,6,37,Carrier Delay
DD013837,FL047805,0,37,8,4,5,54,Weather Delay
DD013838,FL047809,12,2,15,2,1,32,NAS Delay
DD013839,FL047817,10,2,3,22,1,38,Security Delay
DD013840,FL047818,0,70,1,0,1,72,Weather Delay
DD013841,FL047825,5,27,28,11,5,76,NAS Delay
DD013842,FL047826,16,0,1,0,0,17,Carrier Delay
DD013843,FL047828,7,11,10,4,33,65,Late Aircraft Delay
DD013844,FL047830,2,36,2,0,38,78,Late Aircraft Delay
DD013845,FL047832,0,44,0,2,0,46,Weather Delay
DD013846,FL047833,14,0,6,35,15,70,Security Delay
DD013847,FL047835,0,12,1,1,1,15,Weather Delay
DD013848,FL047836,44,51,32,0,49,176,Weather Delay
DD013849,FL047839,0,2,0,56,0,58,Security Delay
DD013850,FL047841,0,18,0,0,0,18,Weather Delay
DD013851,FL047842,1,35,39,2,2,79,NAS Delay
DD013852,FL047844,14,2,13,6,0,35,Carrier Delay
DD013853,FL047846,9,7,5,0,2,23,Carrier Delay
DD013854,FL047850,92,0,28,1,22,143,Carrier Delay
DD013855,FL047851,3,0,41,1,12,57,NAS Delay
DD013856,FL047861,1,1,4,0,86,92,Late Aircraft Delay
DD013857,FL047866,74,0,1,0,1,76,Carrier Delay
DD013858,FL047869,30,1,4,0,18,53,Carrier Delay
DD013859,FL047870,4,1,29,12,1,47,NAS Delay
DD013860,FL047873,32,0,1,13,2,48,Carrier Delay
DD013861,FL047876,3,0,2,1,35,41,Late Aircraft Delay
DD013862,FL047882,0,15,6,11,30,62,Late Aircraft Delay
DD013863,FL047883,0,6,0,12,0,18,Security Delay
DD013864,FL047901,8,1,1,11,3,24,Security Delay
DD013865,FL047903,5,5,2,0,11,23,Late Aircraft Delay
DD013866,FL047904,4,0,22,0,4,30,NAS Delay
DD013867,FL047905,0,0,0,0,18,18,Late Aircraft Delay
DD013868,FL047907,4,4,5,11,30,54,Late Aircraft Delay
DD013869,FL047924,22,7,21,8,12,70,Carrier Delay
DD013870,FL047927,6,11,0,1,8,26,Weather Delay
DD013871,FL047928,0,13,13,16,0,42,Security Delay
DD013872,FL047929,2,21,3,28,27,81,Security Delay
DD013873,FL047932,13,1,0,44,54,112,Late Aircraft Delay
DD013874,FL047933,0,7,10,17,0,34,Security Delay
DD013875,FL047934,1,0,4,15,57,77,Late Aircraft Delay
DD013876,FL047937,61,0,0,3,0,64,Carrier Delay
DD013877,FL047941,2,3,11,2,3,21,NAS Delay
DD013878,FL047943,55,0,0,6,0,61,Carrier Delay
DD013879,FL047946,20,2,50,1,14,87,NAS Delay
DD013880,FL047947,0,31,0,3,7,41,Weather Delay
DD013881,FL047949,11,1,3,24,11,50,Security Delay
DD013882,FL047950,5,11,7,0,0,23,Weather Delay
DD013883,FL047953,5,8,32,22,10,77,NAS Delay
DD013884,FL047962,5,2,3,6,6,22,Security Delay
DD013885,FL047966,44,0,9,1,0,54,Carrier Delay
DD013886,FL047974,6,59,1,1,22,89,Weather Delay
DD013887,FL047975,1,0,8,0,8,17,NAS Delay
DD013888,FL047982,0,3,0,39,0,42,Security Delay
DD013889,FL047984,4,2,6,2,4,18,NAS Delay
DD013890,FL047986,24,0,0,0,0,24,Carrier Delay
DD013891,FL047990,0,4,0,18,0,22,Security Delay
DD013892,FL047997,55,40,18,5,6,124,Carrier Delay
DD013893,FL047998,0,41,3,6,193,243,Late Aircraft Delay
DD013894,FL048002,1,0,0,8,119,128,Late Aircraft Delay
DD013895,FL048003,5,13,0,1,2,21,Weather Delay
DD013896,FL048006,30,5,0,2,12,49,Carrier Delay
DD013897,FL048008,2,0,16,2,2,22,NAS Delay
DD013898,FL048010,1,0,13,5,6,25,NAS Delay
DD013899,FL048014,8,5,1,4,1,19,Carrier Delay
DD013900,FL048017,45,0,29,0,7,81,Carrier Delay
DD013901,FL048021,4,0,0,18,31,53,Late Aircraft Delay
DD013902,FL048022,0,2,15,19,9,45,Security Delay
DD013903,FL048025,1,35,37,1,8,82,NAS Delay
DD013904,FL048026,0,64,1,1,2,68,Weather Delay
DD013905,FL048027,0,1,8,0,6,15,NAS Delay
DD013906,FL048035,0,0,12,6,0,18,NAS Delay
DD013907,FL048037,99,1,4,5,3,112,Carrier Delay
DD013908,FL048042,0,39,22,2,2,65,Weather Delay
DD013909,FL048046,3,0,0,47,1,51,Security Delay
DD013910,FL048049,5,25,7,1,4,42,Weather Delay
DD013911,FL048050,0,7,0,0,17,24,Late Aircraft Delay
DD013912,FL048051,0,0,7,14,1,22,Security Delay
DD013913,FL048058,0,4,8,17,1,30,Security Delay
DD013914,FL048059,3,15,0,0,0,18,Weather Delay
DD013915,FL048060,0,1,1,27,0,29,Security Delay
DD013916,FL048061,5,41,39,0,0,85,Weather Delay
DD013917,FL048067,2,0,4,9,70,85,Late Aircraft Delay
DD013918,FL048069,1,0,0,0,22,23,Late Aircraft Delay
DD013919,FL048071,0,21,17,1,1,40,Weather Delay
DD013920,FL048075,1,6,5,0,3,15,Weather Delay
DD013921,FL048078,37,3,4,50,0,94,Security Delay
DD013922,FL048087,12,0,1,1,1,15,Carrier Delay
DD013923,FL048089,3,0,15,2,2,22,NAS Delay
DD013924,FL048098,12,3,11,4,1,31,Carrier Delay
DD013925,FL048103,66,7,0,1,0,74,Carrier Delay
DD013926,FL048104,0,5,20,0,0,25,NAS Delay
DD013927,FL048108,4,7,9,1,50,71,Late Aircraft Delay
DD013928,FL048110,0,4,9,7,1,21,NAS Delay
DD013929,FL048111,0,1,1,8,30,40,Late Aircraft Delay
DD013930,FL048115,2,7,2,0,6,17,Weather Delay
DD013931,FL048116,11,9,3,10,8,41,Carrier Delay
DD013932,FL048119,0,62,13,6,10,91,Weather Delay
DD013933,FL048121,14,0,3,0,0,17,Carrier Delay
DD013934,FL048124,9,9,0,0,1,19,Weather Delay
DD013935,FL048125,0,31,2,2,0,35,Weather Delay
DD013936,FL048127,60,4,19,15,41,139,Carrier Delay
DD013937,FL048128,0,22,0,5,1,28,Weather Delay
DD013938,FL048130,4,0,8,7,0,19,NAS Delay
DD013939,FL048132,0,9,64,0,0,73,NAS Delay
DD013940,FL048135,7,8,5,5,29,54,Late Aircraft Delay
DD013941,FL048137,0,66,0,1,2,69,Weather Delay
DD013942,FL048139,38,48,89,27,19,221,NAS Delay
DD013943,FL048140,0,3,10,1,6,20,NAS Delay
DD013944,FL048146,11,14,6,1,212,244,Late Aircraft Delay
DD013945,FL048147,1,3,0,1,11,16,Late Aircraft Delay
DD013946,FL048148,1,4,15,0,6,26,NAS Delay
DD013947,FL048150,3,8,0,5,1,17,Weather Delay
DD013948,FL048151,3,2,0,7,4,16,Security Delay
DD013949,FL048153,0,73,2,7,12,94,Weather Delay
DD013950,FL048159,2,2,0,0,12,16,Late Aircraft Delay
DD013951,FL048167,0,12,20,3,8,43,NAS Delay
DD013952,FL048174,5,4,21,17,3,50,NAS Delay
DD013953,FL048176,0,6,3,1,8,18,Late Aircraft Delay
DD013954,FL048179,4,3,16,0,11,34,NAS Delay
DD013955,FL048182,78,20,10,25,1,134,Carrier Delay
DD013956,FL048184,0,2,2,0,29,33,Late Aircraft Delay
DD013957,FL048186,3,5,0,14,1,23,Security Delay
DD013958,FL048187,4,3,0,6,2,15,Security Delay
DD013959,FL048189,4,3,2,50,4,63,Security Delay
DD013960,FL048192,12,2,1,1,0,16,Carrier Delay
DD013961,FL048199,34,6,59,23,55,177,NAS Delay
DD013962,FL048200,76,1,2,1,0,80,Carrier Delay
DD013963,FL048202,2,0,5,2,19,28,Late Aircraft Delay
DD013964,FL048208,3,9,38,14,15,79,NAS Delay
DD013965,FL048213,11,2,1,1,3,18,Carrier Delay
DD013966,FL048217,3,6,4,0,6,19,Late Aircraft Delay
DD013967,FL048218,26,72,47,0,1,146,Weather Delay
DD013968,FL048220,2,0,2,2,14,20,Late Aircraft Delay
DD013969,FL048222,0,0,0,17,3,20,Security Delay
DD013970,FL048223,0,24,8,0,5,37,Weather Delay
DD013971,FL048228,8,1,16,3,0,28,NAS Delay
DD013972,FL048230,1,10,0,1,48,60,Late Aircraft Delay
DD013973,FL048231,22,0,4,17,15,58,Carrier Delay
DD013974,FL048234,1,14,0,0,0,15,Weather Delay
DD013975,FL048236,17,0,0,2,1,20,Carrier Delay
DD013976,FL048239,0,0,4,0,13,17,Late Aircraft Delay
DD013977,FL048240,8,4,0,9,0,21,Security Delay
DD013978,FL048241,2,0,1,15,10,28,Security Delay
DD013979,FL048243,12,0,12,0,0,24,Carrier Delay
DD013980,FL048245,10,42,11,13,6,82,Weather Delay
DD013981,FL048247,1,2,3,9,0,15,Security Delay
DD013982,FL048249,0,0,15,0,3,18,NAS Delay
DD013983,FL048250,1,13,3,2,42,61,Late Aircraft Delay
DD013984,FL048251,4,44,30,2,2,82,Weather Delay
DD013985,FL048254,0,0,0,12,28,40,Late Aircraft Delay
DD013986,FL048255,3,18,13,6,44,84,Late Aircraft Delay
DD013987,FL048259,4,2,14,0,0,20,NAS Delay
DD013988,FL048271,29,25,11,4,5,74,Carrier Delay
DD013989,FL048275,8,3,2,3,2,18,Carrier Delay
DD013990,FL048281,6,1,7,11,3,28,Security Delay
DD013991,FL048284,9,2,0,0,17,28,Late Aircraft Delay
DD013992,FL048291,3,2,13,0,0,18,NAS Delay
DD013993,FL048292,32,0,2,0,1,35,Carrier Delay
DD013994,FL048293,10,0,0,0,7,17,Carrier Delay
DD013995,FL048299,1,0,10,5,1,17,NAS Delay
DD013996,FL048303,0,8,15,2,0,25,NAS Delay
DD013997,FL048305,2,3,0,28,1,34,Security Delay
DD013998,FL048306,28,0,0,3,0,31,Carrier Delay
DD013999,FL048315,1,0,87,1,18,107,NAS Delay
DD014000,FL048322,11,2,0,1,2,16,Carrier Delay
DD014001,FL048324,0,44,4,5,29,82,Weather Delay
DD014002,FL048326,0,0,9,0,15,24,Late Aircraft Delay
DD014003,FL048327,9,8,19,3,33,72,Late Aircraft Delay
DD014004,FL048331,11,1,5,3,0,20,Carrier Delay
DD014005,FL048332,13,1,25,2,8,49,NAS Delay
DD014006,FL048336,0,0,0,23,0,23,Security Delay
DD014007,FL048342,0,10,50,2,9,71,NAS Delay
DD014008,FL048359,13,13,0,2,12,40,Weather Delay
DD014009,FL048361,49,0,1,12,2,64,Carrier Delay
DD014010,FL048374,10,10,6,0,0,26,Carrier Delay
DD014011,FL048375,0,1,7,4,10,22,Late Aircraft Delay
DD014012,FL048377,0,0,18,1,0,19,NAS Delay
DD014013,FL048381,0,0,14,0,4,18,NAS Delay
DD014014,FL048387,0,1,0,0,15,16,Late Aircraft Delay
DD014015,FL048393,0,37,6,4,0,47,Weather Delay
DD014016,FL048397,9,35,24,0,3,71,Weather Delay
DD014017,FL048400,28,0,12,7,0,47,Carrier Delay
DD014018,FL048406,52,1,1,1,1,56,Carrier Delay
DD014019,FL048422,0,8,4,0,12,24,Late Aircraft Delay
DD014020,FL048426,1,2,18,0,6,27,NAS Delay
DD014021,FL048427,0,9,2,3,39,53,Late Aircraft Delay
DD014022,FL048438,0,0,5,0,42,47,Late Aircraft Delay
DD014023,FL048441,0,4,20,0,9,33,NAS Delay
DD014024,FL048444,16,5,6,33,0,60,Security Delay
DD014025,FL048445,34,28,69,0,0,131,NAS Delay
DD014026,FL048449,0,93,2,1,1,97,Weather Delay
DD014027,FL048453,7,11,0,0,0,18,Weather Delay
DD014028,FL048457,19,2,0,3,0,24,Carrier Delay
DD014029,FL048458,4,17,1,2,3,27,Weather Delay
DD014030,FL048463,0,3,2,9,5,19,Security Delay
DD014031,FL048473,0,0,0,31,4,35,Security Delay
DD014032,FL048480,0,10,0,10,6,26,Weather Delay
DD014033,FL048483,0,0,19,0,0,19,NAS Delay
DD014034,FL048495,71,0,1,4,11,87,Carrier Delay
DD014035,FL048498,4,0,8,2,1,15,NAS Delay
DD014036,FL048499,77,1,1,10,19,108,Carrier Delay
DD014037,FL048504,3,9,9,0,3,24,Weather Delay
DD014038,FL048507,1,0,8,13,0,22,Security Delay
DD014039,FL048515,0,0,11,1,7,19,NAS Delay
DD014040,FL048517,18,14,11,15,3,61,Carrier Delay
DD014041,FL048519,0,0,28,0,0,28,NAS Delay
DD014042,FL048524,2,37,44,49,9,141,Security Delay
DD014043,FL048530,14,7,2,22,5,50,Security Delay
DD014044,FL048538,3,65,0,0,0,68,Weather Delay
DD014045,FL048540,9,26,14,20,35,104,Late Aircraft Delay
DD014046,FL048547,5,2,0,0,20,27,Late Aircraft Delay
DD014047,FL048552,0,1,9,0,10,20,Late Aircraft Delay
DD014048,FL048553,28,0,1,9,3,41,Carrier Delay
DD014049,FL048554,3,10,3,3,4,23,Weather Delay
DD014050,FL048558,8,68,11,2,33,122,Weather Delay
DD014051,FL048560,7,4,0,4,9,24,Late Aircraft Delay
DD014052,FL048563,5,11,0,0,5,21,Weather Delay
DD014053,FL048566,4,3,0,2,12,21,Late Aircraft Delay
DD014054,FL048573,5,39,11,93,6,154,Security Delay
DD014055,FL048578,16,1,3,28,1,49,Security Delay
DD014056,FL048581,3,81,3,2,1,90,Weather Delay
DD014057,FL048586,158,1,50,2,27,238,Carrier Delay
DD014058,FL048589,8,2,13,0,2,25,NAS Delay
DD014059,FL048593,0,21,0,7,10,38,Weather Delay
DD014060,FL048595,1,10,0,3,6,20,Weather Delay
DD014061,FL048600,3,9,5,5,20,42,Late Aircraft Delay
DD014062,FL048607,1,7,1,0,13,22,Late Aircraft Delay
DD014063,FL048611,2,19,11,2,5,39,Weather Delay
DD014064,FL048615,1,15,2,1,3,22,Weather Delay
DD014065,FL048616,16,21,5,3,32,77,Late Aircraft Delay
DD014066,FL048617,2,1,3,0,18,24,Late Aircraft Delay
DD014067,FL048619,11,3,9,4,0,27,Carrier Delay
DD014068,FL048621,8,8,32,11,3,62,NAS Delay
DD014069,FL048624,2,13,24,0,1,40,NAS Delay
DD014070,FL048627,18,46,12,8,2,86,Weather Delay
DD014071,FL048630,19,0,1,0,2,22,Carrier Delay
DD014072,FL048644,1,0,16,0,1,18,NAS Delay
DD014073,FL048646,33,3,116,1,1,154,NAS Delay
DD014074,FL048647,0,22,0,0,0,22,Weather Delay
DD014075,FL048654,0,0,2,0,20,22,Late Aircraft Delay
DD014076,FL048657,0,3,2,13,7,25,Security Delay
DD014077,FL048658,1,4,1,15,0,21,Security Delay
DD014078,FL048659,0,0,0,0,113,113,Late Aircraft Delay
DD014079,FL048660,12,3,70,0,7,92,NAS Delay
DD014080,FL048661,9,8,0,0,1,18,Carrier Delay
DD014081,FL048663,5,1,3,21,29,59,Late Aircraft Delay
DD014082,FL048670,70,0,0,0,4,74,Carrier Delay
DD014083,FL048673,22,2,1,30,1,56,Security Delay
DD014084,FL048677,1,18,29,2,3,53,NAS Delay
DD014085,FL048680,0,12,0,5,0,17,Weather Delay
DD014086,FL048685,139,4,24,9,18,194,Carrier Delay
DD014087,FL048686,0,0,1,16,22,39,Late Aircraft Delay
DD014088,FL048687,0,0,4,19,11,34,Security Delay
DD014089,FL048689,0,1,2,0,19,22,Late Aircraft Delay
DD014090,FL048695,38,13,38,7,39,135,Late Aircraft Delay
DD014091,FL048696,1,6,2,37,47,93,Late Aircraft Delay
DD014092,FL048698,15,0,0,21,0,36,Security Delay
DD014093,FL048699,0,4,14,0,1,19,NAS Delay
DD014094,FL048706,32,6,0,4,0,42,Carrier Delay
DD014095,FL048709,0,4,7,1,4,16,NAS Delay
DD014096,FL048714,77,0,0,1,14,92,Carrier Delay
DD014097,FL048718,0,7,4,0,4,15,Weather Delay
DD014098,FL048723,12,3,2,6,10,33,Carrier Delay
DD014099,FL048725,1,1,4,0,15,21,Late Aircraft Delay
DD014100,FL048730,2,14,0,0,0,16,Weather Delay
DD014101,FL048737,1,2,16,1,1,21,NAS Delay
DD014102,FL048740,40,1,0,0,1,42,Carrier Delay
DD014103,FL048745,0,7,0,6,170,183,Late Aircraft Delay
DD014104,FL048751,0,0,35,0,0,35,NAS Delay
DD014105,FL048756,1,0,0,22,0,23,Security Delay
DD014106,FL048759,27,6,9,3,8,53,Carrier Delay
DD014107,FL048762,0,0,0,4,48,52,Late Aircraft Delay
DD014108,FL048767,28,1,0,1,0,30,Carrier Delay
DD014109,FL048768,10,9,0,0,4,23,Carrier Delay
DD014110,FL048769,65,0,4,5,3,77,Carrier Delay
DD014111,FL048771,3,18,0,1,6,28,Weather Delay
DD014112,FL048772,2,17,142,8,0,169,NAS Delay
DD014113,FL048779,0,0,21,2,0,23,NAS Delay
DD014114,FL048782,0,0,26,0,0,26,NAS Delay
DD014115,FL048783,13,17,22,47,0,99,Security Delay
DD014116,FL048785,2,0,41,4,1,48,NAS Delay
DD014117,FL048787,0,0,0,2,13,15,Late Aircraft Delay
DD014118,FL048791,29,9,0,1,2,41,Carrier Delay
DD014119,FL048792,0,71,0,44,130,245,Late Aircraft Delay
DD014120,FL048793,16,5,19,16,7,63,NAS Delay
DD014121,FL048796,0,4,17,1,0,22,NAS Delay
DD014122,FL048799,0,0,25,0,0,25,NAS Delay
DD014123,FL048803,21,12,23,1,24,81,Late Aircraft Delay
DD014124,FL048806,0,0,1,13,9,23,Security Delay
DD014125,FL048809,3,6,7,0,0,16,NAS Delay
DD014126,FL048812,0,8,14,0,0,22,NAS Delay
DD014127,FL048815,0,0,12,4,2,18,NAS Delay
DD014128,FL048816,0,16,13,2,3,34,Weather Delay
DD014129,FL048817,0,2,12,8,41,63,Late Aircraft Delay
DD014130,FL048823,5,0,2,0,25,32,Late Aircraft Delay
DD014131,FL048824,0,3,14,2,7,26,NAS Delay
DD014132,FL048825,118,16,0,4,77,215,Carrier Delay
DD014133,FL048826,16,4,5,67,5,97,Security Delay
DD014134,FL048832,0,9,2,4,27,42,Late Aircraft Delay
DD014135,FL048834,5,1,0,1,13,20,Late Aircraft Delay
DD014136,FL048836,36,0,138,0,1,175,NAS Delay
DD014137,FL048837,1,6,2,39,1,49,Security Delay
DD014138,FL048838,51,21,6,26,1,105,Carrier Delay
DD014139,FL048842,52,0,0,0,3,55,Carrier Delay
DD014140,FL048846,25,14,3,5,4,51,Carrier Delay
DD014141,FL048847,2,1,0,14,1,18,Security Delay
DD014142,FL048849,1,15,3,4,2,25,Weather Delay
DD014143,FL048854,0,0,53,0,0,53,NAS Delay
DD014144,FL048859,4,6,60,6,1,77,NAS Delay
DD014145,FL048860,6,42,5,8,44,105,Late Aircraft Delay
DD014146,FL048861,0,21,0,3,2,26,Weather Delay
DD014147,FL048862,0,4,1,2,8,15,Late Aircraft Delay
DD014148,FL048864,1,7,0,11,0,19,Security Delay
DD014149,FL048866,6,0,3,10,3,22,Security Delay
DD014150,FL048876,17,1,1,0,16,35,Carrier Delay
DD014151,FL048877,1,16,2,16,1,36,Security Delay
DD014152,FL048878,1,9,9,1,2,22,Weather Delay
DD014153,FL048883,8,17,89,3,2,119,NAS Delay
DD014154,FL048884,18,0,1,1,1,21,Carrier Delay
DD014155,FL048886,2,2,11,1,2,18,NAS Delay
DD014156,FL048889,10,4,3,47,0,64,Security Delay
DD014157,FL048890,1,0,19,0,1,21,NAS Delay
DD014158,FL048892,8,11,0,2,0,21,Weather Delay
DD014159,FL048893,0,1,40,0,0,41,NAS Delay
DD014160,FL048895,1,49,2,3,1,56,Weather Delay
DD014161,FL048896,3,0,4,37,0,44,Security Delay
DD014162,FL048898,6,11,22,23,0,62,Security Delay
DD014163,FL048900,0,47,0,1,13,61,Weather Delay
DD014164,FL048901,0,12,0,8,82,102,Late Aircraft Delay
DD014165,FL048903,33,1,20,2,24,80,Carrier Delay
DD014166,FL048904,0,0,68,0,0,68,NAS Delay
DD014167,FL048907,0,0,22,0,0,22,NAS Delay
DD014168,FL048914,33,2,8,5,3,51,Carrier Delay
DD014169,FL048915,0,0,8,12,0,20,Security Delay
DD014170,FL048918,7,0,2,85,0,94,Security Delay
DD014171,FL048921,1,0,4,11,8,24,Security Delay
DD014172,FL048923,2,7,14,0,17,40,Late Aircraft Delay
DD014173,FL048926,60,1,0,7,0,68,Carrier Delay
DD014174,FL048931,0,0,1,65,0,66,Security Delay
DD014175,FL048937,0,13,12,0,1,26,Weather Delay
DD014176,FL048945,10,3,3,41,17,74,Security Delay
DD014177,FL048946,0,0,0,0,22,22,Late Aircraft Delay
DD014178,FL048947,5,0,8,10,0,23,Security Delay
DD014179,FL048948,13,0,2,18,1,34,Security Delay
DD014180,FL048949,6,16,67,10,5,104,NAS Delay
DD014181,FL048954,28,0,0,0,0,28,Carrier Delay
DD014182,FL048955,6,2,19,0,1,28,NAS Delay
DD014183,FL048966,5,5,18,28,1,57,Security Delay
DD014184,FL048967,3,29,1,3,0,36,Weather Delay
DD014185,FL048969,0,1,0,80,0,81,Security Delay
DD014186,FL048970,55,3,0,2,3,63,Carrier Delay
DD014187,FL048971,98,61,0,9,0,168,Carrier Delay
DD014188,FL048973,2,3,16,1,21,43,Late Aircraft Delay
DD014189,FL048975,0,0,0,0,15,15,Late Aircraft Delay
DD014190,FL048976,7,9,3,3,12,34,Late Aircraft Delay
DD014191,FL048981,0,2,10,2,4,18,NAS Delay
DD014192,FL048983,18,2,0,0,0,20,Carrier Delay
DD014193,FL048986,0,0,0,26,0,26,Security Delay
DD014194,FL048988,0,73,0,0,0,73,Weather Delay
DD014195,FL048991,0,13,65,1,8,87,NAS Delay
DD014196,FL048996,2,0,25,0,0,27,NAS Delay
DD014197,FL048997,0,0,0,22,0,22,Security Delay
DD014198,FL048998,9,21,6,1,17,54,Weather Delay
DD014199,FL049002,0,14,1,2,54,71,Late Aircraft Delay
DD014200,FL049007,1,0,0,16,0,17,Security Delay
DD014201,FL049011,133,1,23,2,1,160,Carrier Delay
DD014202,FL049015,0,1,0,8,6,15,Security Delay
DD014203,FL049020,8,2,5,2,2,19,Carrier Delay
DD014204,FL049021,13,0,8,0,1,22,Carrier Delay
DD014205,FL049022,0,9,4,2,4,19,Weather Delay
DD014206,FL049023,1,0,16,0,2,19,NAS Delay
DD014207,FL049024,5,1,9,0,8,23,NAS Delay
DD014208,FL049028,6,79,3,2,2,92,Weather Delay
